Date,Country,State,County,Confirmed_Cumulative,Deaths_Cumulative,Confirmed,Deaths
3/24/2020,US,Minnesota,Blue Earth,5,0,0,0
3/24/2020,US,Minnesota,Carver,8,0,0,0
3/24/2020,US,Minnesota,Cass,1,0,0,0
3/24/2020,US,Minnesota,Chisago,2,0,0,0
3/24/2020,US,Minnesota,Clay,3,0,1,0
3/24/2020,US,Minnesota,Dakota,21,0,3,0
3/24/2020,US,Minnesota,Dodge,3,0,1,0
3/24/2020,US,Minnesota,Fillmore,3,0,0,0
3/24/2020,US,Minnesota,Hennepin,103,0,14,0
3/24/2020,US,Minnesota,Jackson,1,0,0,0
3/24/2020,US,Minnesota,Le Sueur,5,0,4,0
3/24/2020,US,Minnesota,Martin,8,0,0,0
3/24/2020,US,Minnesota,Mower,6,0,0,0
3/24/2020,US,Minnesota,Nicollet,3,0,0,0
3/24/2020,US,Minnesota,Olmsted,18,0,2,0
3/24/2020,US,Minnesota,Ramsey,26,1,2,0
3/24/2020,US,Minnesota,Renville,1,0,0,0
3/24/2020,US,Minnesota,Rice,2,0,0,0
3/24/2020,US,Minnesota,Scott,5,0,0,0
3/24/2020,US,Minnesota,Sherburne,1,0,0,0
3/24/2020,US,Minnesota,St. Louis,2,0,0,0
3/24/2020,US,Minnesota,Stearns,5,0,0,0
3/24/2020,US,Minnesota,Steele,5,0,2,0
3/24/2020,US,Minnesota,Unassigned,0,0,-1,0
3/24/2020,US,Minnesota,Wabasha,1,0,0,0
3/24/2020,US,Minnesota,Waseca,1,0,-1,0
3/24/2020,US,Minnesota,Washington,10,0,0,0
3/24/2020,US,Minnesota,Wright,3,0,0,0
3/24/2020,US,Mississippi,Adams,2,0,0,0
3/24/2020,US,Mississippi,Attala,3,0,2,0
3/24/2020,US,Mississippi,Bolivar,4,0,0,0
3/24/2020,US,Mississippi,Chickasaw,6,0,3,0
3/24/2020,US,Mississippi,Choctaw,1,0,1,0
3/24/2020,US,Mississippi,Clay,1,0,0,0
3/24/2020,US,Mississippi,Coahoma,11,0,3,0
3/24/2020,US,Mississippi,Copiah,5,0,1,0
3/24/2020,US,Mississippi,DeSoto,29,0,6,0
3/24/2020,US,Mississippi,Forrest,14,0,3,0
3/24/2020,US,Mississippi,Franklin,3,0,0,0
3/24/2020,US,Mississippi,George,1,0,0,0
3/24/2020,US,Mississippi,Grenada,2,0,0,0
3/24/2020,US,Mississippi,Hancock,5,1,1,0
3/24/2020,US,Mississippi,Harrison,24,0,3,0
3/24/2020,US,Mississippi,Hinds,31,0,7,0
3/24/2020,US,Mississippi,Holmes,6,0,0,0
3/24/2020,US,Mississippi,Humphreys,1,0,0,0
3/24/2020,US,Mississippi,Itawamba,3,0,0,0
3/24/2020,US,Mississippi,Jackson,10,0,3,0
3/24/2020,US,Mississippi,Jones,1,0,0,0
3/24/2020,US,Mississippi,Lafayette,8,0,3,0
3/24/2020,US,Mississippi,Lamar,2,0,1,0
3/24/2020,US,Mississippi,Lawrence,2,0,0,0
3/24/2020,US,Mississippi,Leake,2,0,1,0
3/24/2020,US,Mississippi,Lee,12,0,4,0
3/24/2020,US,Mississippi,Leflore,10,0,1,0
3/24/2020,US,Mississippi,Lincoln,4,0,0,0
3/24/2020,US,Mississippi,Lowndes,6,0,0,0
3/24/2020,US,Mississippi,Madison,14,0,3,0
3/24/2020,US,Mississippi,Marion,1,0,0,0
3/24/2020,US,Mississippi,Marshall,3,0,0,0
3/24/2020,US,Mississippi,Monroe,3,0,1,0
3/24/2020,US,Mississippi,Montgomery,2,0,1,0
3/24/2020,US,Mississippi,Newton,1,0,1,0
3/24/2020,US,Mississippi,Noxubee,1,0,1,0
3/24/2020,US,Mississippi,Oktibbeha,5,0,0,0
3/24/2020,US,Mississippi,Panola,2,0,0,0
3/24/2020,US,Mississippi,Pearl River,13,0,1,0
3/24/2020,US,Mississippi,Perry,1,0,0,0
3/24/2020,US,Mississippi,Pike,7,0,3,0
3/24/2020,US,Mississippi,Pontotoc,2,0,1,0
3/24/2020,US,Mississippi,Rankin,13,0,5,0
3/24/2020,US,Mississippi,Scott,2,0,1,0
3/24/2020,US,Mississippi,Simpson,1,0,0,0
3/24/2020,US,Mississippi,Smith,1,0,0,0
3/24/2020,US,Mississippi,Sunflower,3,0,1,0
3/24/2020,US,Mississippi,Tallahatchie,2,0,1,0
3/24/2020,US,Mississippi,Tate,1,0,0,0
3/24/2020,US,Mississippi,Tippah,11,0,2,0
3/24/2020,US,Mississippi,Tunica,3,0,1,0
3/24/2020,US,Mississippi,Union,1,0,0,0
3/24/2020,US,Mississippi,Walthall,2,0,0,0
3/24/2020,US,Mississippi,Washington,5,0,1,0
3/24/2020,US,Mississippi,Webster,2,0,1,0
3/24/2020,US,Mississippi,Wilkinson,4,0,1,0
3/24/2020,US,Mississippi,Winston,2,0,0,0
3/24/2020,US,Mississippi,Yazoo,3,0,2,0
3/24/2020,US,Missouri,Adair,1,0,-1,0
3/24/2020,US,Missouri,Bates,1,0,0,0
3/24/2020,US,Missouri,Boone,20,1,3,0
3/24/2020,US,Missouri,Callaway,2,0,1,0
3/24/2020,US,Missouri,Camden,1,0,0,0
3/24/2020,US,Missouri,Cass,6,0,0,0
3/24/2020,US,Missouri,Christian,2,0,0,0
3/24/2020,US,Missouri,Clay,3,0,0,0
3/24/2020,US,Missouri,Clinton,1,0,0,0
3/24/2020,US,Missouri,Cole,5,0,0,0
3/24/2020,US,Missouri,Dunklin,1,0,0,0
3/24/2020,US,Missouri,Greene,19,3,2,3
3/24/2020,US,Missouri,Henry,1,0,0,0
3/24/2020,US,Missouri,Jackson,14,1,4,0
3/24/2020,US,Missouri,Jasper,1,0,0,0
3/24/2020,US,Missouri,Jefferson,4,0,4,0
3/24/2020,US,Missouri,Johnson,1,0,0,0
3/24/2020,US,Missouri,Kansas City,21,0,4,0
3/24/2020,US,Missouri,Lafayette,1,0,0,0
3/24/2020,US,Missouri,Moniteau,1,0,0,0
3/24/2020,US,Missouri,Pemiscot,1,0,1,0
3/24/2020,US,Missouri,Perry,2,0,1,0
3/24/2020,US,Missouri,Platte,2,0,1,0
3/24/2020,US,Missouri,Pulaski,4,0,3,0
3/24/2020,US,Missouri,Randolph,1,0,1,0
3/24/2020,US,Missouri,Scott,1,0,0,0
3/24/2020,US,Missouri,St. Charles,8,0,4,0
3/24/2020,US,Missouri,St. Francois,2,0,1,0
3/24/2020,US,Missouri,St. Louis,100,1,31,0
3/24/2020,US,Missouri,St. Louis City,23,1,8,0
3/24/2020,US,Missouri,Taney,1,0,0,0
3/24/2020,US,Missouri,Unassigned,6,0,2,0
3/24/2020,US,Montana,Broadwater,1,0,0,0
3/24/2020,US,Montana,Cascade,3,0,0,0
3/24/2020,US,Montana,Flathead,4,0,2,0
3/24/2020,US,Montana,Gallatin,16,0,6,0
3/24/2020,US,Montana,Lewis and Clark,3,0,0,0
3/24/2020,US,Montana,Madison,1,0,0,0
3/24/2020,US,Montana,Missoula,6,0,3,0
3/24/2020,US,Montana,Ravalli,1,0,0,0
3/24/2020,US,Montana,Roosevelt,1,0,0,0
3/24/2020,US,Montana,Silver Bow,2,0,0,0
3/24/2020,US,Montana,Unassigned,6,0,5,0
3/24/2020,US,Montana,Yellowstone,7,0,1,0
3/24/2020,US,Nebraska,Adams,1,0,0,0
3/24/2020,US,Nebraska,Buffalo,2,0,0,0
3/24/2020,US,Nebraska,Cass,2,0,1,0
3/24/2020,US,Nebraska,Douglas,39,0,5,0
3/24/2020,US,Nebraska,Gage,1,0,1,0
3/24/2020,US,Nebraska,Knox,2,0,0,0
3/24/2020,US,Nebraska,Lancaster,2,0,0,0
3/24/2020,US,Nebraska,Lincoln,3,0,0,0
3/24/2020,US,Nebraska,Madison,1,0,1,0
3/24/2020,US,Nebraska,Nemaha,1,0,0,0
3/24/2020,US,Nebraska,Sarpy,8,0,3,0
3/24/2020,US,Nebraska,Saunders,1,0,1,0
3/24/2020,US,Nebraska,Washington,3,0,3,0
3/24/2020,US,Nevada,Carson City,2,0,-1,0
3/24/2020,US,Nevada,Clark,212,4,86,0
3/24/2020,US,Nevada,Douglas,2,0,2,0
3/24/2020,US,Nevada,Elko,2,0,0,0
3/24/2020,US,Nevada,Nye,1,0,1,0
3/24/2020,US,Nevada,Unassigned,15,0,-74,0
3/24/2020,US,Nevada,Washoe,44,0,19,0
3/24/2020,US,New Hampshire,Belknap,7,0,3,0
3/24/2020,US,New Hampshire,Carroll,7,0,1,0
3/24/2020,US,New Hampshire,Cheshire,1,0,0,0
3/24/2020,US,New Hampshire,Grafton,20,0,5,0
3/24/2020,US,New Hampshire,Hillsborough,19,1,3,0
3/24/2020,US,New Hampshire,Merrimack,4,0,0,0
3/24/2020,US,New Hampshire,Rockingham,38,0,10,0
3/24/2020,US,New Hampshire,Strafford,4,0,1,0
3/24/2020,US,New Hampshire,Sullivan,1,0,0,0
3/24/2020,US,New Hampshire,Unassigned,0,0,-23,0
3/24/2020,US,New Jersey,Atlantic,6,0,0,0
3/24/2020,US,New Jersey,Bergen,701,6,92,0
3/24/2020,US,New Jersey,Burlington,42,0,6,0
3/24/2020,US,New Jersey,Camden,51,1,18,0
3/24/2020,US,New Jersey,Cape May,3,0,1,0
3/24/2020,US,New Jersey,Cumberland,2,0,1,0
3/24/2020,US,New Jersey,Essex,342,4,69,0
3/24/2020,US,New Jersey,Gloucester,19,0,6,0
3/24/2020,US,New Jersey,Hudson,234,1,44,0
3/24/2020,US,New Jersey,Hunterdon,25,0,7,0
3/24/2020,US,New Jersey,Mercer,58,0,8,0
3/24/2020,US,New Jersey,Middlesex,277,0,67,0
3/24/2020,US,New Jersey,Monmouth,288,3,50,0
3/24/2020,US,New Jersey,Morris,204,1,27,0
3/24/2020,US,New Jersey,Ocean,180,1,36,0
3/24/2020,US,New Jersey,Passaic,216,0,75,0
3/24/2020,US,New Jersey,Salem,1,0,0,0
3/24/2020,US,New Jersey,Somerset,102,1,35,0
3/24/2020,US,New Jersey,Sussex,18,0,3,0
3/24/2020,US,New Jersey,Unassigned,645,26,226,17
3/24/2020,US,New Jersey,Union,246,0,57,0
3/24/2020,US,New Jersey,Warren,15,0,3,0
3/24/2020,US,New Mexico,Bernalillo,43,0,5,0
3/24/2020,US,New Mexico,Chaves,4,0,0,0
3/24/2020,US,New Mexico,Cibola,1,0,1,0
3/24/2020,US,New Mexico,Curry,1,0,1,0
3/24/2020,US,New Mexico,Dona Ana,13,0,3,0
3/24/2020,US,New Mexico,Lea,1,0,0,0
3/24/2020,US,New Mexico,McKinley,3,0,1,0
3/24/2020,US,New Mexico,San Juan,7,0,4,0
3/24/2020,US,New Mexico,San Miguel,1,0,0,0
3/24/2020,US,New Mexico,Sandoval,7,0,0,0
3/24/2020,US,New Mexico,Santa Fe,14,0,2,0
3/24/2020,US,New Mexico,Socorro,2,0,0,0
3/24/2020,US,New Mexico,Taos,3,0,0,0
3/24/2020,US,New York,Albany,146,0,19,0
3/24/2020,US,New York,Allegany,2,0,0,0
3/24/2020,US,New York,Broome,9,1,6,0
3/24/2020,US,New York,Cayuga,2,0,2,0
3/24/2020,US,New York,Chautauqua,2,0,2,0
3/24/2020,US,New York,Chemung,3,0,1,0
3/24/2020,US,New York,Chenango,3,0,1,0
3/24/2020,US,New York,Clinton,6,0,2,0
3/24/2020,US,New York,Columbia,18,0,1,0
3/24/2020,US,New York,Cortland,2,0,0,0
3/24/2020,US,New York,Delaware,3,0,2,0
3/24/2020,US,New York,Dutchess,124,1,24,0
3/24/2020,US,New York,Erie,114,0,27,0
3/24/2020,US,New York,Essex,3,0,0,0
3/24/2020,US,New York,Fulton,1,0,0,0
3/24/2020,US,New York,Genesee,1,0,0,0
3/24/2020,US,New York,Greene,4,0,2,0
3/24/2020,US,New York,Hamilton,2,0,0,0
3/24/2020,US,New York,Herkimer,4,0,1,0
3/24/2020,US,New York,Jefferson,2,0,1,0
3/24/2020,US,New York,Livingston,3,0,1,0
3/24/2020,US,New York,Madison,4,1,3,1
3/24/2020,US,New York,Monroe,106,3,25,1
3/24/2020,US,New York,Montgomery,3,0,0,0
3/24/2020,US,New York,Nassau,2869,9,427,5
3/24/2020,US,New York,New York,14904,131,2599,32
3/24/2020,US,New York,Niagara,10,0,1,0
3/24/2020,US,New York,Oneida,10,0,5,0
3/24/2020,US,New York,Onondaga,60,1,7,1
3/24/2020,US,New York,Ontario,6,0,2,0
3/24/2020,US,New York,Orange,498,0,109,0
3/24/2020,US,New York,Oswego,2,0,0,0
3/24/2020,US,New York,Otsego,1,0,0,0
3/24/2020,US,New York,Putnam,82,0,51,0
3/24/2020,US,New York,Rensselaer,33,0,13,0
3/24/2020,US,New York,Rockland,671,5,79,4
3/24/2020,US,New York,Saratoga,53,0,18,0
3/24/2020,US,New York,Schenectady,44,0,12,0
3/24/2020,US,New York,Schoharie,1,0,0,0
3/24/2020,US,New York,St. Lawrence,1,0,1,0
3/24/2020,US,New York,Steuben,8,0,4,0
3/24/2020,US,New York,Suffolk,1880,17,422,4
3/24/2020,US,New York,Sullivan,23,0,11,0
3/24/2020,US,New York,Tioga,1,0,0,0
3/24/2020,US,New York,Tompkins,16,0,1,0
3/24/2020,US,New York,Ulster,35,0,17,0
3/24/2020,US,New York,Unassigned,0,39,-107,3
3/24/2020,US,New York,Warren,2,0,1,0
3/24/2020,US,New York,Washington,3,0,2,0
3/24/2020,US,New York,Wayne,6,0,3,0
3/24/2020,US,New York,Westchester,3891,1,997,1
3/24/2020,US,New York,Wyoming,4,1,2,0
3/24/2020,US,North Carolina,Alamance,3,0,1,0
3/24/2020,US,North Carolina,Beaufort,2,0,2,0
3/24/2020,US,North Carolina,Bertie,1,0,1,0
3/24/2020,US,North Carolina,Brunswick,10,0,2,0
3/24/2020,US,North Carolina,Buncombe,12,0,4,0
3/24/2020,US,North Carolina,Cabarrus,10,0,4,0
3/24/2020,US,North Carolina,Caldwell,1,0,1,0
3/24/2020,US,North Carolina,Carteret,5,0,0,0
3/24/2020,US,North Carolina,Catawba,4,0,0,0
3/24/2020,US,North Carolina,Chatham,3,0,0,0
3/24/2020,US,North Carolina,Cherokee,4,0,0,0
3/24/2020,US,North Carolina,Chowan,1,0,0,0
3/24/2020,US,North Carolina,Craven,3,0,1,0
3/24/2020,US,North Carolina,Cumberland,5,0,2,0
3/24/2020,US,North Carolina,Davidson,3,0,1,0
3/24/2020,US,North Carolina,Davie,1,0,0,0
3/24/2020,US,North Carolina,Duplin,1,0,1,0
3/24/2020,US,North Carolina,Durham,71,0,30,0
3/24/2020,US,North Carolina,Forsyth,14,0,2,0
3/24/2020,US,North Carolina,Franklin,4,0,0,0
3/24/2020,US,North Carolina,Gaston,4,0,0,0
3/24/2020,US,North Carolina,Granville,1,0,0,0
3/24/2020,US,North Carolina,Guilford,16,0,5,0
3/24/2020,US,North Carolina,Harnett,9,0,1,0
3/24/2020,US,North Carolina,Henderson,2,0,0,0
3/24/2020,US,North Carolina,Hertford,1,0,0,0
3/24/2020,US,North Carolina,Hoke,1,0,0,0
3/24/2020,US,North Carolina,Hyde,1,0,0,0
3/24/2020,US,North Carolina,Iredell,9,0,1,0
3/24/2020,US,North Carolina,Jackson,1,0,0,0
3/24/2020,US,North Carolina,Johnston,4,0,1,0
3/24/2020,US,North Carolina,Lee,1,0,0,0
3/24/2020,US,North Carolina,Lenoir,1,0,1,0
3/24/2020,US,North Carolina,Lincoln,1,0,0,0
3/24/2020,US,North Carolina,McDowell,2,0,2,0
3/24/2020,US,North Carolina,Mecklenburg,142,0,45,0
3/24/2020,US,North Carolina,Montgomery,1,0,0,0
3/24/2020,US,North Carolina,Moore,2,0,0,0
3/24/2020,US,North Carolina,Nash,4,0,3,0
3/24/2020,US,North Carolina,New Hanover,10,0,6,0
3/24/2020,US,North Carolina,Northampton,1,0,0,0
3/24/2020,US,North Carolina,Onslow,3,0,0,0
3/24/2020,US,North Carolina,Orange,6,0,0,0
3/24/2020,US,North Carolina,Pasquotank,1,0,0,0
3/24/2020,US,North Carolina,Pitt,6,0,0,0
3/24/2020,US,North Carolina,Randolph,3,0,2,0
3/24/2020,US,North Carolina,Robeson,2,0,1,0
3/24/2020,US,North Carolina,Rowan,5,0,1,0
3/24/2020,US,North Carolina,Sampson,1,0,0,0
3/24/2020,US,North Carolina,Scotland,1,0,0,0
3/24/2020,US,North Carolina,Transylvania,1,0,0,0
3/24/2020,US,North Carolina,Union,18,0,5,0
3/24/2020,US,North Carolina,Vance,1,0,0,0
3/24/2020,US,North Carolina,Wake,66,0,14,0
3/24/2020,US,North Carolina,Watauga,3,0,1,0
3/24/2020,US,North Carolina,Wayne,2,0,1,0
3/24/2020,US,North Carolina,Wilson,4,0,0,0
3/24/2020,US,North Dakota,Burleigh,18,0,2,0
3/24/2020,US,North Dakota,Cass,3,0,2,0
3/24/2020,US,North Dakota,Dunn,1,0,1,0
3/24/2020,US,North Dakota,Morton,7,0,0,0
3/24/2020,US,North Dakota,Pierce,2,0,0,0
3/24/2020,US,North Dakota,Ramsey,1,0,0,0
3/24/2020,US,North Dakota,Walsh,1,0,1,0
3/24/2020,US,North Dakota,Ward,3,0,0,0
3/24/2020,US,Ohio,Ashland,1,0,0,0
3/24/2020,US,Ohio,Ashtabula,3,0,0,0
3/24/2020,US,Ohio,Belmont,2,0,0,0
3/24/2020,US,Ohio,Butler,18,0,1,0
3/24/2020,US,Ohio,Carroll,3,0,1,0
3/24/2020,US,Ohio,Champaign,1,0,1,0
3/24/2020,US,Ohio,Clark,2,0,1,0
3/24/2020,US,Ohio,Clermont,5,0,0,0
3/24/2020,US,Ohio,Clinton,1,0,0,0
3/24/2020,US,Ohio,Columbiana,3,0,1,0
3/24/2020,US,Ohio,Coshocton,3,0,0,0
3/24/2020,US,Ohio,Crawford,1,0,1,0
3/24/2020,US,Ohio,Cuyahoga,167,2,18,1
3/24/2020,US,Ohio,Darke,1,0,0,0
3/24/2020,US,Ohio,Defiance,2,0,0,0
3/24/2020,US,Ohio,Delaware,11,0,4,0
3/24/2020,US,Ohio,Erie,1,1,0,0
3/24/2020,US,Ohio,Fairfield,2,0,2,0
3/24/2020,US,Ohio,Franklin,75,2,31,0
3/24/2020,US,Ohio,Gallia,1,1,0,1
3/24/2020,US,Ohio,Geauga,5,0,3,0
3/24/2020,US,Ohio,Greene,3,0,2,0
3/24/2020,US,Ohio,Hamilton,38,0,12,0
3/24/2020,US,Ohio,Hancock,1,0,0,0
3/24/2020,US,Ohio,Highland,1,0,0,0
3/24/2020,US,Ohio,Huron,2,0,1,0
3/24/2020,US,Ohio,Knox,1,0,0,0
3/24/2020,US,Ohio,Lake,11,0,3,0
3/24/2020,US,Ohio,Licking,2,0,1,0
3/24/2020,US,Ohio,Logan,2,0,1,0
3/24/2020,US,Ohio,Lorain,30,0,6,0
3/24/2020,US,Ohio,Lucas,13,1,3,0
3/24/2020,US,Ohio,Madison,1,0,0,0
3/24/2020,US,Ohio,Mahoning,28,0,5,0
3/24/2020,US,Ohio,Marion,4,0,1,0
3/24/2020,US,Ohio,Medina,15,0,0,0
3/24/2020,US,Ohio,Miami,19,0,2,0
3/24/2020,US,Ohio,Montgomery,10,0,3,0
3/24/2020,US,Ohio,Portage,4,0,2,0
3/24/2020,US,Ohio,Richland,4,0,3,0
3/24/2020,US,Ohio,Sandusky,1,0,0,0
3/24/2020,US,Ohio,Seneca,1,0,1,0
3/24/2020,US,Ohio,Stark,13,1,1,0
3/24/2020,US,Ohio,Summit,36,0,8,0
3/24/2020,US,Ohio,Trumbull,4,0,1,0
3/24/2020,US,Ohio,Tuscarawas,3,0,1,0
3/24/2020,US,Ohio,Union,2,0,1,0
3/24/2020,US,Ohio,Warren,7,0,2,0
3/24/2020,US,Ohio,Washington,1,0,0,0
3/24/2020,US,Ohio,Wood,2,0,0,0
3/24/2020,US,Oklahoma,Canadian,4,0,2,0
3/24/2020,US,Oklahoma,Cleveland,22,1,6,1
3/24/2020,US,Oklahoma,Custer,2,0,1,0
3/24/2020,US,Oklahoma,Garvin,2,0,0,0
3/24/2020,US,Oklahoma,Grady,1,0,0,0
3/24/2020,US,Oklahoma,Jackson,1,0,0,0
3/24/2020,US,Oklahoma,Kay,5,0,0,0
3/24/2020,US,Oklahoma,Logan,1,0,0,0
3/24/2020,US,Oklahoma,Mayes,1,0,1,0
3/24/2020,US,Oklahoma,McClain,1,0,0,0
3/24/2020,US,Oklahoma,Muskogee,1,0,0,0
3/24/2020,US,Oklahoma,Noble,2,0,1,0
3/24/2020,US,Oklahoma,Oklahoma,41,0,12,0
3/24/2020,US,Oklahoma,Pawnee,4,1,1,0
3/24/2020,US,Oklahoma,Payne,3,0,0,0
3/24/2020,US,Oklahoma,Pontotoc,1,0,0,0
3/24/2020,US,Oklahoma,Tulsa,12,1,1,0
3/24/2020,US,Oklahoma,Washington,2,0,0,0
3/24/2020,US,Oregon,Benton,4,0,0,0
3/24/2020,US,Oregon,Clackamas,17,1,3,1
3/24/2020,US,Oregon,Clatsop,1,0,1,0
3/24/2020,US,Oregon,Deschutes,10,0,0,0
3/24/2020,US,Oregon,Douglas,1,0,0,0
3/24/2020,US,Oregon,Grant,1,0,0,0
3/24/2020,US,Oregon,Hood River,1,0,0,0
3/24/2020,US,Oregon,Jackson,3,0,1,0
3/24/2020,US,Oregon,Josephine,1,0,0,0
3/24/2020,US,Oregon,Klamath,1,0,0,0
3/24/2020,US,Oregon,Lane,4,1,0,0
3/24/2020,US,Oregon,Linn,21,1,1,0
3/24/2020,US,Oregon,Marion,32,1,2,0
3/24/2020,US,Oregon,Multnomah,25,2,4,1
3/24/2020,US,Oregon,Polk,3,0,0,0
3/24/2020,US,Oregon,Umatilla,2,0,0,0
3/24/2020,US,Oregon,Union,1,0,0,0
3/24/2020,US,Oregon,Washington,76,2,7,1
3/24/2020,US,Oregon,Yamhill,6,0,0,0
3/24/2020,US,Pennsylvania,Adams,6,0,0,0
3/24/2020,US,Pennsylvania,Allegheny,58,2,10,1
3/24/2020,US,Pennsylvania,Armstrong,1,0,1,0
3/24/2020,US,Pennsylvania,Beaver,3,0,0,0
3/24/2020,US,Pennsylvania,Berks,16,0,2,0
3/24/2020,US,Pennsylvania,Bradford,1,0,1,0
3/24/2020,US,Pennsylvania,Bucks,69,0,26,0
3/24/2020,US,Pennsylvania,Butler,6,0,1,0
3/24/2020,US,Pennsylvania,Cambria,1,0,0,0
3/24/2020,US,Pennsylvania,Carbon,1,0,1,0
3/24/2020,US,Pennsylvania,Centre,7,0,4,0
3/24/2020,US,Pennsylvania,Chester,40,0,0,0
3/24/2020,US,Pennsylvania,Clearfield,1,0,1,0
3/24/2020,US,Pennsylvania,Columbia,1,0,0,0
3/24/2020,US,Pennsylvania,Cumberland,13,0,1,0
3/24/2020,US,Pennsylvania,Dauphin,4,0,3,0
3/24/2020,US,Pennsylvania,Delaware,84,0,30,0
3/24/2020,US,Pennsylvania,Erie,5,0,2,0
3/24/2020,US,Pennsylvania,Fayette,2,0,1,0
3/24/2020,US,Pennsylvania,Franklin,3,0,2,0
3/24/2020,US,Pennsylvania,Juniata,1,0,1,0
3/24/2020,US,Pennsylvania,Lackawanna,15,1,8,1
3/24/2020,US,Pennsylvania,Lancaster,10,0,5,0
3/24/2020,US,Pennsylvania,Lebanon,3,0,0,0
3/24/2020,US,Pennsylvania,Lehigh,27,1,2,0
3/24/2020,US,Pennsylvania,Luzerne,21,0,11,0
3/24/2020,US,Pennsylvania,Mercer,2,0,1,0
3/24/2020,US,Pennsylvania,Monroe,45,1,2,0
3/24/2020,US,Pennsylvania,Montgomery,159,1,23,0
3/24/2020,US,Pennsylvania,Montour,3,0,2,0
3/24/2020,US,Pennsylvania,Northampton,33,2,10,0
3/24/2020,US,Pennsylvania,Philadelphia,252,0,77,0
3/24/2020,US,Pennsylvania,Pike,4,0,1,0
3/24/2020,US,Pennsylvania,Potter,1,0,0,0
3/24/2020,US,Pennsylvania,Schuylkill,5,0,2,0
3/24/2020,US,Pennsylvania,Somerset,1,0,1,0
3/24/2020,US,Pennsylvania,Washington,9,0,2,0
3/24/2020,US,Pennsylvania,Wayne,4,0,1,0
3/24/2020,US,Pennsylvania,Westmoreland,11,0,5,0
3/24/2020,US,Pennsylvania,York,18,0,8,0
3/24/2020,US,Puerto Rico,None,39,2,8,0
3/24/2020,US,Rhode Island,Bristol,24,0,0,0
3/24/2020,US,Rhode Island,Kent,7,0,0,0
3/24/2020,US,Rhode Island,Newport,9,0,0,0
3/24/2020,US,Rhode Island,Providence,52,0,0,0
3/24/2020,US,Rhode Island,Unassigned,23,0,18,0
3/24/2020,US,Rhode Island,Washington,9,0,0,0
3/24/2020,US,South Carolina,Abbeville,1,0,0,0
3/24/2020,US,South Carolina,Aiken,2,0,1,0
3/24/2020,US,South Carolina,Anderson,16,0,1,0
3/24/2020,US,South Carolina,Beaufort,22,0,1,0
3/24/2020,US,South Carolina,Berkeley,4,0,0,0
3/24/2020,US,South Carolina,Calhoun,1,0,0,0
3/24/2020,US,South Carolina,Charleston,36,1,5,0
3/24/2020,US,South Carolina,Chester,1,0,0,0
3/24/2020,US,South Carolina,Chesterfield,1,0,1,0
3/24/2020,US,South Carolina,Clarendon,5,1,1,0
3/24/2020,US,South Carolina,Colleton,1,0,0,0
3/24/2020,US,South Carolina,Darlington,8,0,1,0
3/24/2020,US,South Carolina,Dillon,1,0,0,0
3/24/2020,US,South Carolina,Dorchester,3,0,1,0
3/24/2020,US,South Carolina,Edgefield,1,0,0,0
3/24/2020,US,South Carolina,Fairfield,2,0,0,0
3/24/2020,US,South Carolina,Florence,5,1,2,0
3/24/2020,US,South Carolina,Georgetown,2,0,0,0
3/24/2020,US,South Carolina,Greenville,39,0,8,0
3/24/2020,US,South Carolina,Greenwood,2,0,0,0
3/24/2020,US,South Carolina,Horry,19,0,3,0
3/24/2020,US,South Carolina,Jasper,2,0,1,0
3/24/2020,US,South Carolina,Kershaw,58,1,4,0
3/24/2020,US,South Carolina,Lancaster,7,0,0,0
3/24/2020,US,South Carolina,Lee,2,0,0,0
3/24/2020,US,South Carolina,Lexington,19,1,2,0
3/24/2020,US,South Carolina,Marlboro,1,0,1,0
3/24/2020,US,South Carolina,Newberry,1,0,0,0
3/24/2020,US,South Carolina,Oconee,2,0,0,0
3/24/2020,US,South Carolina,Orangeburg,8,0,0,0
3/24/2020,US,South Carolina,Pickens,1,0,0,0
3/24/2020,US,South Carolina,Richland,45,0,2,0
3/24/2020,US,South Carolina,Saluda,1,0,0,0
3/24/2020,US,South Carolina,Spartanburg,4,0,1,0
3/24/2020,US,South Carolina,Sumter,8,0,4,0
3/24/2020,US,South Carolina,York,11,0,4,0
3/24/2020,US,South Dakota,Beadle,13,0,1,0
3/24/2020,US,South Dakota,Bon Homme,1,0,0,0
3/24/2020,US,South Dakota,Brookings,1,0,1,0
3/24/2020,US,South Dakota,Brown,1,0,0,0
3/24/2020,US,South Dakota,Charles Mix,1,0,0,0
3/24/2020,US,South Dakota,Codington,1,0,0,0
3/24/2020,US,South Dakota,Davison,2,0,0,0
3/24/2020,US,South Dakota,Hughes,1,0,0,0
3/24/2020,US,South Dakota,Lyman,1,0,0,0
3/24/2020,US,South Dakota,McCook,2,0,0,0
3/24/2020,US,South Dakota,Minnehaha,5,0,0,0
3/24/2020,US,South Dakota,Pennington,1,1,0,0
3/24/2020,US,Tennessee,Anderson,1,0,0,0
3/24/2020,US,Tennessee,Blount,3,0,1,0
3/24/2020,US,Tennessee,Bradley,2,0,1,0
3/24/2020,US,Tennessee,Campbell,2,0,0,0
3/24/2020,US,Tennessee,Carroll,3,0,1,0
3/24/2020,US,Tennessee,Cheatham,5,0,1,0
3/24/2020,US,Tennessee,Chester,1,0,0,0
3/24/2020,US,Tennessee,Claiborne,1,0,0,0
