Date,Country,State,County,Confirmed,Deaths
3/30/2020,China,Liaoning,None,2,0
3/30/2020,China,Macau,None,1,0
3/30/2020,China,Shandong,None,1,0
3/30/2020,China,Shanghai,None,6,0
3/30/2020,China,Tianjin,None,8,0
3/30/2020,China,Zhejiang,None,1,0
3/30/2020,Colombia,None,None,96,2
3/30/2020,Congo (Kinshasa),None,None,16,2
3/30/2020,Costa Rica,None,None,16,0
3/30/2020,Cote d'Ivoire,None,None,3,0
3/30/2020,Croatia,None,None,77,0
3/30/2020,Cuba,None,None,31,1
3/30/2020,Cyprus,None,None,16,2
3/30/2020,Czechia,None,None,184,7
3/30/2020,Denmark,Faroe Islands,None,9,0
3/30/2020,Denmark,None,None,182,5
3/30/2020,Dominican Republic,None,None,42,3
3/30/2020,Ecuador,None,None,38,2
3/30/2020,Egypt,None,None,47,1
3/30/2020,El Salvador,None,None,6,0
3/30/2020,Estonia,None,None,36,0
3/30/2020,Ethiopia,None,None,2,0
3/30/2020,Finland,None,None,112,2
3/30/2020,France,French Guiana,None,15,0
3/30/2020,France,French Polynesia,None,6,0
3/30/2020,France,Mayotte,None,19,0
3/30/2020,France,None,None,4376,418
3/30/2020,France,Reunion,None,41,0
3/30/2020,France,Saint Barthelemy,None,1,0
3/30/2020,France,St Martin,None,4,1
3/30/2020,Georgia,None,None,12,0
3/30/2020,Germany,None,None,4790,112
3/30/2020,Greece,None,None,56,5
3/30/2020,Guatemala,None,None,2,0
3/30/2020,Guinea,None,None,6,0
3/30/2020,Guinea-Bissau,None,None,6,0
3/30/2020,Honduras,None,None,29,4
3/30/2020,Hungary,None,None,39,2
3/30/2020,Iceland,None,None,66,0
3/30/2020,India,None,None,227,5
3/30/2020,Indonesia,None,None,129,8
3/30/2020,Iran,None,None,3186,117
3/30/2020,Iraq,None,None,83,4
3/30/2020,Ireland,None,None,295,8
3/30/2020,Israel,None,None,448,1
3/30/2020,Italy,None,None,4050,812
3/30/2020,Jamaica,None,None,4,0
3/30/2020,Jordan,None,None,9,2
3/30/2020,Kazakhstan,None,None,18,0
3/30/2020,Kenya,None,None,8,0
3/30/2020,"Korea, South",None,None,78,6
3/30/2020,Kuwait,None,None,11,0
3/30/2020,Kyrgyzstan,None,None,10,0
3/30/2020,Latvia,None,None,29,0
3/30/2020,Lebanon,None,None,8,1
3/30/2020,Liechtenstein,None,None,6,0
3/30/2020,Lithuania,None,None,31,0
3/30/2020,Luxembourg,None,None,38,1
3/30/2020,Madagascar,None,None,4,0
3/30/2020,Malaysia,None,None,156,2
3/30/2020,Mali,None,None,7,1
3/30/2020,Malta,None,None,5,0
3/30/2020,Mauritania,None,None,0,1
3/30/2020,Mauritius,None,None,21,0
3/30/2020,Mexico,None,None,145,4
3/30/2020,Moldova,None,None,35,0
3/30/2020,Monaco,None,None,3,0
3/30/2020,Montenegro,None,None,6,0
3/30/2020,Morocco,None,None,77,7
3/30/2020,Netherlands,Curacao,None,3,0
3/30/2020,Netherlands,None,None,884,93
3/30/2020,New Zealand,None,None,75,0
3/30/2020,Niger,None,None,9,2
3/30/2020,Nigeria,None,None,20,1
3/30/2020,North Macedonia,None,None,26,1
3/30/2020,Norway,None,None,161,7
3/30/2020,Oman,None,None,12,0
3/30/2020,Pakistan,None,None,120,7
3/30/2020,Panama,None,None,88,7
3/30/2020,Paraguay,None,None,5,0
3/30/2020,Peru,None,None,98,6
3/30/2020,Philippines,None,None,128,7
3/30/2020,Poland,None,None,193,9
3/30/2020,Portugal,None,None,446,21
3/30/2020,Qatar,None,None,59,0
3/30/2020,Romania,None,None,294,22
3/30/2020,Russia,None,None,302,1
3/30/2020,Saint Kitts and Nevis,None,None,5,0
3/30/2020,San Marino,None,None,6,3
3/30/2020,Saudi Arabia,None,None,154,0
3/30/2020,Senegal,None,None,20,0
3/30/2020,Serbia,None,None,44,3
3/30/2020,Singapore,None,None,35,0
3/30/2020,Slovakia,None,None,22,0
3/30/2020,Slovenia,None,None,26,0
3/30/2020,South Africa,None,None,46,1
3/30/2020,Spain,None,None,7846,913
3/30/2020,Sri Lanka,None,None,5,1
3/30/2020,Sudan,None,None,0,1
3/30/2020,Sweden,None,None,328,36
3/30/2020,Switzerland,None,None,1093,59
3/30/2020,Syria,None,None,1,1
3/30/2020,Taiwan*,None,None,8,3
3/30/2020,Tanzania,None,None,5,0
3/30/2020,Thailand,None,None,136,2
3/30/2020,Togo,None,None,5,0
3/30/2020,Trinidad and Tobago,None,None,4,0
3/30/2020,Turkey,None,None,1610,37
3/30/2020,US,Alabama,Baldwin,3,0
3/30/2020,US,Alabama,Bibb,2,0
3/30/2020,US,Alabama,Calhoun,5,0
3/30/2020,US,Alabama,Chambers,6,0
3/30/2020,US,Alabama,Chilton,3,0
3/30/2020,US,Alabama,Choctaw,1,0
3/30/2020,US,Alabama,Colbert,2,0
3/30/2020,US,Alabama,Cullman,1,0
3/30/2020,US,Alabama,Fayette,1,0
3/30/2020,US,Alabama,Hale,1,0
3/30/2020,US,Alabama,Houston,3,0
3/30/2020,US,Alabama,Jefferson,9,0
3/30/2020,US,Alabama,Lee,12,0
3/30/2020,US,Alabama,Limestone,4,0
3/30/2020,US,Alabama,Madison,12,0
3/30/2020,US,Alabama,Marshall,2,0
3/30/2020,US,Alabama,Mobile,4,0
3/30/2020,US,Alabama,Montgomery,1,0
3/30/2020,US,Alabama,Talladega,1,0
3/30/2020,US,Alabama,Tuscaloosa,1,0
3/30/2020,US,Alaska,Anchorage,5,0
3/30/2020,US,Alaska,Fairbanks North Star,5,0
3/30/2020,US,Alaska,Juneau,1,0
3/30/2020,US,Alaska,Ketchikan Gateway,1,0
3/30/2020,US,Alaska,Unassigned,0,1
3/30/2020,US,Arizona,Apache,4,0
3/30/2020,US,Arizona,Cochise,1,0
3/30/2020,US,Arizona,Coconino,9,0
3/30/2020,US,Arizona,Greenlee,1,0
3/30/2020,US,Arizona,Maricopa,145,0
3/30/2020,US,Arizona,Mohave,1,0
3/30/2020,US,Arizona,Navajo,26,0
3/30/2020,US,Arizona,Pima,34,0
3/30/2020,US,Arizona,Pinal,13,0
3/30/2020,US,Arizona,Unassigned,0,3
3/30/2020,US,Arizona,Yavapai,3,0
3/30/2020,US,Arizona,Yuma,1,0
3/30/2020,US,Arkansas,Arkansas,1,0
3/30/2020,US,Arkansas,Benton,4,0
3/30/2020,US,Arkansas,Clark,4,0
3/30/2020,US,Arkansas,Cleburne,6,0
3/30/2020,US,Arkansas,Conway,0,1
3/30/2020,US,Arkansas,Faulkner,0,1
3/30/2020,US,Arkansas,Garland,1,0
3/30/2020,US,Arkansas,Hempstead,1,0
3/30/2020,US,Arkansas,Jefferson,1,0
3/30/2020,US,Arkansas,Perry,1,0
3/30/2020,US,Arkansas,Pulaski,1,2
3/30/2020,US,Arkansas,Sebastian,3,0
3/30/2020,US,Arkansas,Unassigned,18,-3
3/30/2020,US,Arkansas,Union,2,0
3/30/2020,US,Arkansas,Van Buren,3,0
3/30/2020,US,Arkansas,Washington,1,0
3/30/2020,US,California,Alameda,13,1
3/30/2020,US,California,Contra Costa,19,0
3/30/2020,US,California,Kern,9,0
3/30/2020,US,California,Los Angeles,645,12
3/30/2020,US,California,Madera,3,0
3/30/2020,US,California,Marin,19,0
3/30/2020,US,California,Mendocino,1,0
3/30/2020,US,California,Merced,1,0
3/30/2020,US,California,Mono,2,0
3/30/2020,US,California,Napa,4,0
3/30/2020,US,California,Nevada,5,0
3/30/2020,US,California,Orange,33,0
3/30/2020,US,California,Riverside,96,1
3/30/2020,US,California,Sacramento,60,1
3/30/2020,US,California,San Bernardino,35,0
3/30/2020,US,California,San Diego,31,0
3/30/2020,US,California,San Francisco,34,2
3/30/2020,US,California,San Joaquin,10,2
3/30/2020,US,California,San Luis Obispo,4,0
3/30/2020,US,California,San Mateo,32,0
3/30/2020,US,California,Santa Barbara,4,0
3/30/2020,US,California,Santa Clara,202,3
3/30/2020,US,California,Santa Cruz,3,0
3/30/2020,US,California,Siskiyou,1,0
3/30/2020,US,California,Stanislaus,2,0
3/30/2020,US,California,Tulare,6,0
3/30/2020,US,California,Unassigned,0,-1
3/30/2020,US,California,Ventura,11,1
3/30/2020,US,California,Yuba,1,0
3/30/2020,US,Colorado,Mesa,1,0
3/30/2020,US,Colorado,Summit,3,0
3/30/2020,US,Connecticut,Fairfield,200,0
3/30/2020,US,Connecticut,Hartford,54,1
3/30/2020,US,Connecticut,Litchfield,26,1
3/30/2020,US,Connecticut,Middlesex,12,0
3/30/2020,US,Connecticut,New Haven,93,0
3/30/2020,US,Connecticut,New London,4,0
3/30/2020,US,Connecticut,Tolland,10,0
3/30/2020,US,Connecticut,Unassigned,176,0
3/30/2020,US,Connecticut,Windham,3,0
3/30/2020,US,Delaware,Kent,2,0
3/30/2020,US,Delaware,New Castle,15,0
3/30/2020,US,Delaware,Sussex,15,0
3/30/2020,US,District of Columbia,District of Columbia,59,4
3/30/2020,US,Florida,Alachua,8,0
3/30/2020,US,Florida,Baker,1,0
3/30/2020,US,Florida,Bradford,1,0
3/30/2020,US,Florida,Brevard,3,0
3/30/2020,US,Florida,Broward,314,0
3/30/2020,US,Florida,Charlotte,2,0
3/30/2020,US,Florida,Citrus,2,0
3/30/2020,US,Florida,Clay,5,0
3/30/2020,US,Florida,Collier,24,1
3/30/2020,US,Florida,Duval,33,0
3/30/2020,US,Florida,Escambia,12,0
3/30/2020,US,Florida,Glades,3,0
3/30/2020,US,Florida,Hendry,2,0
3/30/2020,US,Florida,Hernando,7,0
3/30/2020,US,Florida,Highlands,3,0
3/30/2020,US,Florida,Hillsborough,35,0
3/30/2020,US,Florida,Indian River,7,0
3/30/2020,US,Florida,Jackson,1,0
3/30/2020,US,Florida,Lake,9,0
3/30/2020,US,Florida,Lee,40,0
3/30/2020,US,Florida,Leon,3,0
3/30/2020,US,Florida,Manatee,6,0
3/30/2020,US,Florida,Marion,3,0
3/30/2020,US,Florida,Martin,1,0
3/30/2020,US,Florida,Miami-Dade,440,0
3/30/2020,US,Florida,Monroe,2,0
3/30/2020,US,Florida,Nassau,1,0
3/30/2020,US,Florida,Okaloosa,4,0
3/30/2020,US,Florida,Orange,47,0
3/30/2020,US,Florida,Osceola,11,0
3/30/2020,US,Florida,Palm Beach,90,2
3/30/2020,US,Florida,Pasco,4,0
3/30/2020,US,Florida,Pinellas,13,1
3/30/2020,US,Florida,Polk,16,0
3/30/2020,US,Florida,Putnam,1,0
3/30/2020,US,Florida,Santa Rosa,10,0
3/30/2020,US,Florida,Sarasota,11,0
3/30/2020,US,Florida,Seminole,11,0
3/30/2020,US,Florida,St. Johns,10,0
3/30/2020,US,Florida,St. Lucie,6,1
3/30/2020,US,Florida,Sumter,3,0
3/30/2020,US,Florida,Suwannee,2,0
3/30/2020,US,Florida,Unassigned,1,2
3/30/2020,US,Florida,Volusia,18,0
3/30/2020,US,Florida,Wakulla,1,0
3/30/2020,US,Georgia,Baldwin,1,0
3/30/2020,US,Georgia,Banks,1,0
3/30/2020,US,Georgia,Bartow,2,0
3/30/2020,US,Georgia,Berrien,1,0
3/30/2020,US,Georgia,Bibb,2,0
3/30/2020,US,Georgia,Calhoun,2,0
3/30/2020,US,Georgia,Camden,1,0
3/30/2020,US,Georgia,Carroll,17,0
3/30/2020,US,Georgia,Chatham,1,0
3/30/2020,US,Georgia,Cherokee,5,0
3/30/2020,US,Georgia,Clarke,6,3
3/30/2020,US,Georgia,Clayton,2,0
3/30/2020,US,Georgia,Cobb,23,0
3/30/2020,US,Georgia,Coffee,2,0
3/30/2020,US,Georgia,Cook,1,0
3/30/2020,US,Georgia,Coweta,6,0
3/30/2020,US,Georgia,Dawson,3,0
3/30/2020,US,Georgia,DeKalb,9,0
3/30/2020,US,Georgia,Decatur,1,0
3/30/2020,US,Georgia,Dooly,1,0
3/30/2020,US,Georgia,Dougherty,28,0
3/30/2020,US,Georgia,Douglas,2,0
3/30/2020,US,Georgia,Fayette,6,0
3/30/2020,US,Georgia,Floyd,1,0
3/30/2020,US,Georgia,Forsyth,8,0
3/30/2020,US,Georgia,Franklin,1,0
3/30/2020,US,Georgia,Fulton,56,1
3/30/2020,US,Georgia,Gilmer,1,0
3/30/2020,US,Georgia,Glynn,2,0
3/30/2020,US,Georgia,Gordon,1,0
3/30/2020,US,Georgia,Greene,2,0
3/30/2020,US,Georgia,Gwinnett,15,0
3/30/2020,US,Georgia,Hall,2,0
3/30/2020,US,Georgia,Haralson,1,0
3/30/2020,US,Georgia,Harris,2,0
3/30/2020,US,Georgia,Hart,1,0
3/30/2020,US,Georgia,Henry,3,1
3/30/2020,US,Georgia,Houston,1,0
3/30/2020,US,Georgia,Lamar,2,0
3/30/2020,US,Georgia,Laurens,3,0
3/30/2020,US,Georgia,Lee,1,0
3/30/2020,US,Georgia,Liberty,1,0
3/30/2020,US,Georgia,Meriwether,1,0
3/30/2020,US,Georgia,Muscogee,4,0
3/30/2020,US,Georgia,Newton,1,0
3/30/2020,US,Georgia,Paulding,1,0
3/30/2020,US,Georgia,Peach,1,1
3/30/2020,US,Georgia,Pickens,1,0
3/30/2020,US,Georgia,Polk,2,0
3/30/2020,US,Georgia,Richmond,1,0
3/30/2020,US,Georgia,Schley,1,0
3/30/2020,US,Georgia,Seminole,2,0
3/30/2020,US,Georgia,Sumter,1,0
3/30/2020,US,Georgia,Terrell,2,0
3/30/2020,US,Georgia,Tift,6,0
3/30/2020,US,Georgia,Toombs,1,0
3/30/2020,US,Georgia,Troup,2,0
3/30/2020,US,Georgia,Turner,1,0
3/30/2020,US,Georgia,Unassigned,-98,-1
3/30/2020,US,Georgia,Walton,-1,0
3/30/2020,US,Georgia,Warren,1,0
3/30/2020,US,Georgia,Whitfield,-1,2
3/30/2020,US,Georgia,Worth,1,0
3/30/2020,US,Guam,None,2,0
3/30/2020,US,Hawaii,Hawaii,2,0
3/30/2020,US,Hawaii,Honolulu,15,0
3/30/2020,US,Hawaii,Kauai,1,0
3/30/2020,US,Hawaii,Maui,4,0
3/30/2020,US,Hawaii,Unassigned,4,0
3/30/2020,US,Idaho,Ada,21,1
3/30/2020,US,Idaho,Blaine,16,0
3/30/2020,US,Idaho,Bonneville,1,0
3/30/2020,US,Idaho,Canyon,18,0
3/30/2020,US,Idaho,Gem,2,0
3/30/2020,US,Idaho,Twin Falls,1,0
3/30/2020,US,Illinois,Champaign,2,0
3/30/2020,US,Illinois,Christian,6,0
3/30/2020,US,Illinois,Clark,1,0
3/30/2020,US,Illinois,Cook,282,4
3/30/2020,US,Illinois,Crawford,1,0
3/30/2020,US,Illinois,DeKalb,-4,0
3/30/2020,US,Illinois,DuPage,46,1
3/30/2020,US,Illinois,Franklin,-1,0
3/30/2020,US,Illinois,Iroquois,-1,0
3/30/2020,US,Illinois,Kane,13,0
3/30/2020,US,Illinois,Kendall,3,1
3/30/2020,US,Illinois,LaSalle,1,0
3/30/2020,US,Illinois,Lake,43,0
3/30/2020,US,Illinois,Madison,1,0
3/30/2020,US,Illinois,Marion,2,0
3/30/2020,US,Illinois,McLean,3,0
3/30/2020,US,Illinois,Morgan,1,0
3/30/2020,US,Illinois,Randolph,2,0
3/30/2020,US,Illinois,Rock Island,3,0
3/30/2020,US,Illinois,Saline,1,0
3/30/2020,US,Illinois,Sangamon,3,0
3/30/2020,US,Illinois,St. Clair,5,0
3/30/2020,US,Illinois,Unassigned,5,0
3/30/2020,US,Illinois,Whiteside,1,0
3/30/2020,US,Illinois,Will,41,1
3/30/2020,US,Illinois,Winnebago,1,0
3/30/2020,US,Illinois,Woodford,-1,0
3/30/2020,US,Indiana,Allen,2,0
3/30/2020,US,Indiana,Boone,7,0
3/30/2020,US,Indiana,Carroll,1,0
3/30/2020,US,Indiana,Cass,1,0
3/30/2020,US,Indiana,Clark,7,0
3/30/2020,US,Indiana,Decatur,2,0
3/30/2020,US,Indiana,Delaware,1,0
3/30/2020,US,Indiana,Fayette,3,0
3/30/2020,US,Indiana,Floyd,6,0
3/30/2020,US,Indiana,Franklin,2,2
3/30/2020,US,Indiana,Hamilton,23,0
3/30/2020,US,Indiana,Hancock,6,0
3/30/2020,US,Indiana,Harrison,1,0
3/30/2020,US,Indiana,Hendricks,10,-1
3/30/2020,US,Indiana,Howard,2,0
3/30/2020,US,Indiana,Huntington,1,0
3/30/2020,US,Indiana,Jackson,1,0
3/30/2020,US,Indiana,Jennings,1,0
3/30/2020,US,Indiana,Johnson,10,0
3/30/2020,US,Indiana,Kosciusko,1,0
3/30/2020,US,Indiana,Lake,12,0
3/30/2020,US,Indiana,Lawrence,1,0
3/30/2020,US,Indiana,Madison,11,0
3/30/2020,US,Indiana,Marion,128,2
3/30/2020,US,Indiana,Miami,2,0
3/30/2020,US,Indiana,Monroe,4,0
3/30/2020,US,Indiana,Montgomery,1,0
3/30/2020,US,Indiana,Morgan,3,0
3/30/2020,US,Indiana,Orange,1,0
3/30/2020,US,Indiana,Owen,1,0
3/30/2020,US,Indiana,Porter,1,0
3/30/2020,US,Indiana,Putnam,2,0
3/30/2020,US,Indiana,Ripley,6,0
3/30/2020,US,Indiana,Rush,2,0
3/30/2020,US,Indiana,Shelby,1,0
3/30/2020,US,Indiana,St. Joseph,4,0
3/30/2020,US,Indiana,Tippecanoe,3,0
3/30/2020,US,Indiana,Washington,1,0
3/30/2020,US,Indiana,White,1,0
3/30/2020,US,Iowa,Audubon,1,0
3/30/2020,US,Iowa,Benton,3,0
3/30/2020,US,Iowa,Cedar,1,0
3/30/2020,US,Iowa,Cerro Gordo,1,0
3/30/2020,US,Iowa,Clinton,1,0
3/30/2020,US,Iowa,Crawford,1,0
3/30/2020,US,Iowa,Dallas,4,0
3/30/2020,US,Iowa,Dubuque,5,0
3/30/2020,US,Iowa,Guthrie,1,0
3/30/2020,US,Iowa,Iowa,1,0
3/30/2020,US,Iowa,Jackson,1,0
3/30/2020,US,Iowa,Jasper,1,0
3/30/2020,US,Iowa,Johnson,5,0
3/30/2020,US,Iowa,Jones,1,0
3/30/2020,US,Iowa,Linn,29,1
3/30/2020,US,Iowa,Monona,3,0
3/30/2020,US,Iowa,Muscatine,3,0
3/30/2020,US,Iowa,Polk,11,0
3/30/2020,US,Iowa,Scott,6,0
3/30/2020,US,Iowa,Shelby,2,0
3/30/2020,US,Iowa,Tama,1,0
3/30/2020,US,Iowa,Van Buren,1,0
3/30/2020,US,Iowa,Washington,5,1
3/30/2020,US,Kansas,Atchison,1,0
3/30/2020,US,Kansas,Coffey,2,0
3/30/2020,US,Kansas,Crawford,1,0
3/30/2020,US,Kansas,Finney,1,0
3/30/2020,US,Kansas,Johnson,8,0
3/30/2020,US,Kansas,Leavenworth,3,0
3/30/2020,US,Kansas,Lyon,2,0
3/30/2020,US,Kansas,Montgomery,1,0
3/30/2020,US,Kansas,Osage,1,0
3/30/2020,US,Kansas,Saline,1,0
3/30/2020,US,Kansas,Sedgwick,7,1
3/30/2020,US,Kansas,Shawnee,1,0
3/30/2020,US,Kansas,Stevens,1,0
3/30/2020,US,Kansas,Wyandotte,12,0
3/30/2020,US,Kentucky,Calloway,1,0
3/30/2020,US,Kentucky,Fayette,15,0
3/30/2020,US,Kentucky,Hopkins,6,0
3/30/2020,US,Kentucky,Jefferson,19,0
3/30/2020,US,Kentucky,Jessamine,1,0
3/30/2020,US,Kentucky,Kenton,2,0
3/30/2020,US,Kentucky,Madison,1,0
3/30/2020,US,Kentucky,McCracken,2,0
3/30/2020,US,Kentucky,Muhlenberg,3,0
3/30/2020,US,Kentucky,Nelson,1,0
3/30/2020,US,Kentucky,Scott,1,0
3/30/2020,US,Kentucky,Simpson,2,0
3/30/2020,US,Kentucky,Unassigned,-16,2
3/30/2020,US,Kentucky,Warren,3,0
3/30/2020,US,Louisiana,Acadia,2,0
3/30/2020,US,Louisiana,Allen,2,0
3/30/2020,US,Louisiana,Ascension,14,3
3/30/2020,US,Louisiana,Assumption,3,0
3/30/2020,US,Louisiana,Avoyelles,1,0
3/30/2020,US,Louisiana,Beauregard,1,0
3/30/2020,US,Louisiana,Bienville,2,0
3/30/2020,US,Louisiana,Bossier,1,0
3/30/2020,US,Louisiana,Caddo,3,0
3/30/2020,US,Louisiana,Calcasieu,7,0
3/30/2020,US,Louisiana,Catahoula,2,0
3/30/2020,US,Louisiana,De Soto,3,0
3/30/2020,US,Louisiana,East Baton Rouge,24,2
3/30/2020,US,Louisiana,Evangeline,4,0
3/30/2020,US,Louisiana,Franklin,1,0
3/30/2020,US,Louisiana,Iberia,7,0
3/30/2020,US,Louisiana,Iberville,6,1
3/30/2020,US,Louisiana,Jefferson,77,9
3/30/2020,US,Louisiana,Jefferson Davis,1,0
3/30/2020,US,Louisiana,Lafayette,32,0
3/30/2020,US,Louisiana,Lafourche,15,0
3/30/2020,US,Louisiana,Lincoln,1,0
3/30/2020,US,Louisiana,Livingston,1,0
3/30/2020,US,Louisiana,Orleans,130,13
3/30/2020,US,Louisiana,Ouachita,3,0
3/30/2020,US,Louisiana,Plaquemines,2,0
3/30/2020,US,Louisiana,Rapides,3,0
3/30/2020,US,Louisiana,St. Bernard,8,0
3/30/2020,US,Louisiana,St. Charles,5,1
3/30/2020,US,Louisiana,St. James,10,0
3/30/2020,US,Louisiana,St. John the Baptist,18,3
3/30/2020,US,Louisiana,St. Landry,5,1
3/30/2020,US,Louisiana,St. Martin,7,0
3/30/2020,US,Louisiana,St. Mary,3,0
3/30/2020,US,Louisiana,St. Tammany,48,1
3/30/2020,US,Louisiana,Tangipahoa,8,0
3/30/2020,US,Louisiana,Terrebonne,5,0
3/30/2020,US,Louisiana,Unassigned,6,0
3/30/2020,US,Louisiana,Vermilion,1,0
3/30/2020,US,Louisiana,Vernon,1,0
3/30/2020,US,Louisiana,Washington,10,0
3/30/2020,US,Louisiana,Webster,2,0
3/30/2020,US,Maine,Cumberland,12,0
3/30/2020,US,Maine,Lincoln,3,0
3/30/2020,US,Maine,Penobscot,1,0
3/30/2020,US,Maine,York,6,0
3/30/2020,US,Maryland,Anne Arundel,11,0
3/30/2020,US,Maryland,Baltimore,24,0
3/30/2020,US,Maryland,Baltimore City,23,0
3/30/2020,US,Maryland,Calvert,2,0
3/30/2020,US,Maryland,Caroline,1,0
3/30/2020,US,Maryland,Carroll,0,1
3/30/2020,US,Maryland,Charles,5,0
3/30/2020,US,Maryland,Frederick,2,0
3/30/2020,US,Maryland,Harford,1,0
3/30/2020,US,Maryland,Howard,15,1
3/30/2020,US,Maryland,Montgomery,40,0
3/30/2020,US,Maryland,Prince George's,47,3
3/30/2020,US,Maryland,Talbot,1,0
3/30/2020,US,Maryland,Washington,1,0
3/30/2020,US,Maryland,Worcester,1,0
3/30/2020,US,Massachusetts,Barnstable,25,0
3/30/2020,US,Massachusetts,Berkshire,11,0
3/30/2020,US,Massachusetts,Bristol,55,1
3/30/2020,US,Massachusetts,Essex,83,2
3/30/2020,US,Massachusetts,Franklin,8,0
3/30/2020,US,Massachusetts,Hampden,54,0
3/30/2020,US,Massachusetts,Hampshire,9,0
3/30/2020,US,Massachusetts,Middlesex,160,2
3/30/2020,US,Massachusetts,Norfolk,80,1
3/30/2020,US,Massachusetts,Plymouth,55,0
3/30/2020,US,Massachusetts,Suffolk,175,2
3/30/2020,US,Massachusetts,Unassigned,29,0
3/30/2020,US,Massachusetts,Worcester,53,0
3/30/2020,US,Michigan,Antrim,2,0
3/30/2020,US,Michigan,Bay,4,0
3/30/2020,US,Michigan,Berrien,3,0
3/30/2020,US,Michigan,Calhoun,2,0
3/30/2020,US,Michigan,Clinton,5,0
3/30/2020,US,Michigan,Delta,1,0
3/30/2020,US,Michigan,Eaton,7,0
3/30/2020,US,Michigan,Genesee,23,2
3/30/2020,US,Michigan,Gladwin,-1,0
3/30/2020,US,Michigan,Grand Traverse,1,0
3/30/2020,US,Michigan,Hillsdale,2,0
3/30/2020,US,Michigan,Houghton,1,0
3/30/2020,US,Michigan,Ingham,30,0
3/30/2020,US,Michigan,Ionia,2,0
3/30/2020,US,Michigan,Isabella,1,0
3/30/2020,US,Michigan,Jackson,13,0
3/30/2020,US,Michigan,Kalamazoo,5,1
3/30/2020,US,Michigan,Kalkaska,1,0
3/30/2020,US,Michigan,Kent,24,0
3/30/2020,US,Michigan,Lapeer,2,0
3/30/2020,US,Michigan,Livingston,5,0
3/30/2020,US,Michigan,Macomb,108,7
3/30/2020,US,Michigan,Marquette,1,0
3/30/2020,US,Michigan,Mecosta,1,0
3/30/2020,US,Michigan,Midland,1,0
3/30/2020,US,Michigan,Monroe,7,0
3/30/2020,US,Michigan,Montcalm,1,0
3/30/2020,US,Michigan,Muskegon,5,0
3/30/2020,US,Michigan,Oakland,195,14
3/30/2020,US,Michigan,Ogemaw,3,0
3/30/2020,US,Michigan,Ottawa,3,0
3/30/2020,US,Michigan,Out of MI,-1,0
3/30/2020,US,Michigan,Saginaw,12,0
3/30/2020,US,Michigan,Sanilac,3,0
3/30/2020,US,Michigan,Shiawassee,3,0
3/30/2020,US,Michigan,St. Clair,5,0
3/30/2020,US,Michigan,St. Joseph,3,0
3/30/2020,US,Michigan,Tuscola,1,0
3/30/2020,US,Michigan,Unassigned,1,0
3/30/2020,US,Michigan,Washtenaw,33,1
3/30/2020,US,Michigan,Wayne,491,27
3/30/2020,US,Michigan,Wexford,1,0
3/30/2020,US,Minnesota,Anoka,5,0
3/30/2020,US,Minnesota,Beltrami,1,0
3/30/2020,US,Minnesota,Blue Earth,1,0
3/30/2020,US,Minnesota,Carver,1,0
3/30/2020,US,Minnesota,Chisago,2,0
3/30/2020,US,Minnesota,Clearwater,1,0
3/30/2020,US,Minnesota,Dakota,7,0
3/30/2020,US,Minnesota,Dodge,1,0
3/30/2020,US,Minnesota,Fillmore,1,0
3/30/2020,US,Minnesota,Goodhue,1,0
3/30/2020,US,Minnesota,Hennepin,19,3
3/30/2020,US,Minnesota,Isanti,1,0
3/30/2020,US,Minnesota,Itasca,1,0
3/30/2020,US,Minnesota,Le Sueur,2,0
3/30/2020,US,Minnesota,Martin,2,1
3/30/2020,US,Minnesota,Meeker,1,0
3/30/2020,US,Minnesota,Mower,1,0
3/30/2020,US,Minnesota,Olmsted,4,0
3/30/2020,US,Minnesota,Ramsey,4,0
3/30/2020,US,Minnesota,Scott,1,0
3/30/2020,US,Minnesota,Sherburne,2,0
3/30/2020,US,Minnesota,St. Louis,2,0
3/30/2020,US,Minnesota,Steele,1,0
3/30/2020,US,Minnesota,Unassigned,0,-3
3/30/2020,US,Minnesota,Wabasha,2,0
3/30/2020,US,Minnesota,Washington,7,0
3/30/2020,US,Minnesota,Watonwan,1,0
3/30/2020,US,Minnesota,Winona,1,0
3/30/2020,US,Mississippi,Alcorn,-1,0
3/30/2020,US,Mississippi,Unassigned,89,2
3/30/2020,US,Missouri,Bates,-1,0
3/30/2020,US,Missouri,Boone,5,0
3/30/2020,US,Missouri,Callaway,5,0
3/30/2020,US,Missouri,Camden,4,0
3/30/2020,US,Missouri,Cape Girardeau,8,0
3/30/2020,US,Missouri,Cass,1,0
3/30/2020,US,Missouri,Cedar,5,0
3/30/2020,US,Missouri,Chariton,2,0
3/30/2020,US,Missouri,Christian,5,0
3/30/2020,US,Missouri,Clay,2,0
3/30/2020,US,Missouri,Clinton,3,0
3/30/2020,US,Missouri,Cole,8,0
3/30/2020,US,Missouri,Crawford,1,0
3/30/2020,US,Missouri,Dunklin,3,0
3/30/2020,US,Missouri,Greene,2,0
3/30/2020,US,Missouri,Jackson,8,0
3/30/2020,US,Missouri,Jefferson,1,0
3/30/2020,US,Missouri,Kansas City,-2,0
3/30/2020,US,Missouri,Lafayette,13,0
3/30/2020,US,Missouri,Lincoln,3,0
3/30/2020,US,Missouri,Livingston,1,0
3/30/2020,US,Missouri,Macon,1,0
3/30/2020,US,Missouri,McDonald,1,0
